YouTube URL,Chunk Number,Chunk Filename,Transcript,Processed Transcript,Topic
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,20,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk19.wav",the medical teams at Butler Memorial Hospital Allegheny General Hospital to rush me and brush some of these very badly wounded two people that were wounded lot of a lot of badly wounded. People and in particular to people to people and I tell you they were very brave and great people they were big Trump fans and they still are that means something at 2 is that was,medical teams Butler Memorial Hospital Allegheny General Hospital rush brush badly wounded people wounded lot lot badly wounded . People particular people people tell brave great people big Trump fans means 2,2
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,21,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk20.wav",pretty amazing you know when I get up I asked whether or not  anybody was killed I assumed that they would be a lot because I heard the bullet swinging right over my head they said probably 3 to the doctors did such an incredible job it was 11 great gentleman with the other two of them has been amazing actually they've gone through at the gun through a lot and when the crisis struck they did really Pennsylvania proud you've heard that expression pencil,pretty amazing know asked   anybody killed assumed lot heard bullet swinging right head said probably 3 doctors incredible job 11 great gentleman amazing actually gone gun lot crisis struck Pennsylvania proud heard expression pencil,2
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,22,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk21.wav",you proud it's a great place I went to I went to school I went to college in Pennsylvania it's a great place the people are incredible last also and I have to say after returning to the field tonight is one of the Really Brave Americans who was hit by the Assassin's bullet US Marine veteran David Dutch David thank you thank you David  thank you David,proud great place went went school went college Pennsylvania great place people incredible returning field tonight Brave Americans hit Assassin bullet Marine veteran David Dutch David thank thank David   thank David,2
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,23,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk22.wav",and David we're thrilled to see your recovery is going well great doctors up here I have to tell you great doctors your courage is really an inspiration to us all so I want to thank you very much David a great great gentleman great great gentleman I want to send our love to someone who could not be here because he has just gone undergone a major surgery related to the shooting a man who was really,David thrilled recovery going great doctors tell great doctors courage inspiration want thank David great great gentleman great great gentleman want send love gone undergone major surgery related shooting man,2
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,24,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk23.wav",badly wounded like David James copen hair cuz James was a wonderful man a big Trump fan  and mr. Copenhaver is out there watching us right now but he's in a hospital where they did some additional work but he's in great shape he wants to be here so badly but he's in great shape and we appreciate it and where,badly wounded like David James copen hair cuz James wonderful man big Trump fan   mr . Copenhaver watching right hospital additional work great shape wants badly great shape appreciate,2
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,25,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk24.wav",look into his full and complete recovery he will have a complete recovery  thank you  thank you very much and of course there's one more hero could not make it back here tonight because he is no longer with us  right you know that is right Corey on our beautiful Quarry  Corey is not with us tonight and he should be and we all,look complete recovery complete recovery   thank   thank course hero tonight longer   right know right Corey beautiful Quarry   Corey tonight,2
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,26,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk25.wav",what he's become somewhat of a folk hero I have to tell you who is with us is beautiful wife and daughters  and relatives sister  please  where are you where are they sitting,somewhat folk hero tell beautiful wife daughters   relatives sister     sitting,2
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,27,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk26.wav",are they are there a lot of people in this audience goes back further than you can see  thank you very much thank you very much thank you very much great family great Incredible family and he loved you a lot  and you know his wife said something very beautiful day of the public a lot of people all of us a lot of people have been very generous and she said I'd rather have my,lot people audience goes   thank thank thank great family great Incredible family loved lot   know wife said beautiful day public lot people lot people generous said,2
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,28,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk27.wav",husband that's a good thing to say that's a good thing to say I'd rather have my husband  Corey comparator was a incredible husband and father a devout Christian a veteran and a proud former fire chief very respected within the town everybody know a few men volunteered to run into fires but Cory was one of those who did he ran into fires I spoke to people that were with egg this guy,husband good thing good thing husband   Corey comparator incredible husband father devout Christian veteran proud fire chief respected town everybody know men volunteered run fires Cory ran fires spoke people egg guy,2
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,29,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk28.wav",I would do anything anyways brave brave guy like you and it was also a protector who put his life on the line for others and he loved doing it and when the sound of gunshots pierce the air on that July evening Corey left into the fire one more time and his last seconds of this Earth he threw himself on the top of his wife and daughters he didn't want them hurt they threw himself he said he knew what was happening,anyways brave brave guy like protector life line loved sound gunshots pierce air July evening Corey left fire time seconds Earth threw wife daughters want hurt threw said knew happening,2
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,30,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk29.wav",they didn't want them hurt  and he was hit hard it was hit hard  and he gave his life to Shield their lives every father and husband in America hopes that if the time came we would have what Corey had tremendous courage tremendous guts and he wanted to protect his family and he did protect his family in the face of murder is hate Corey answers that the most selfless kind,want hurt   hit hard hit hard   gave life Shield lives father husband America hopes time came Corey tremendous courage tremendous guts wanted protect family protect family face murder hate Corey answers selfless kind,2
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,31,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk30.wav",love we are joined this evening but Corey is incredible Widow Helen is two precious daughters Kaylee and Allison and his sisters Kelly and Don thank you so much thank you so much this is an incredible tribute  this is a tribute like no other and he deserves it to Helen in the entire family I can only begin to imagine the depth of your grief but I want you to know that just like you we will carry his memory and,love joined evening Corey incredible Widow Helen precious daughters Kaylee Allison sisters Kelly Don thank thank incredible tribute   tribute like deserves Helen entire family begin imagine depth grief want know like carry memory,2
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,32,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk31.wav",our hearts for as long as we live everybody in this stadium and everybody that was there on that tragic evening we are we are thinking about gory we think about him a lot I know he's looking down on us right now from Heaven smiling at his beloved wife and daughters and his mother Karen and his entire family is entire family and  at least with you,hearts long live everybody stadium everybody tragic evening thinking gory think lot know looking right Heaven smiling beloved wife daughters mother Karen entire family entire family  ,2
